participant,country,condition,problem,num_distance,correctness,congruency,rt,log_rt
19263,UK,magnitude,1 | 3,2,TRUE,incongruent,0.7317,-0.13566694496660694
19263,UK,magnitude,6 | 1,5,TRUE,congruent,0.5269,-0.2782718014272117
19263,UK,magnitude,7 | 6,1,TRUE,congruent,0.73,-0.1366771398795441
19263,UK,magnitude,1 | 3,2,TRUE,neutral,0.5779,-0.23814730553361696
19263,UK,magnitude,3 | 8,5,TRUE,neutral,0.596,-0.22475374025976358
19263,UK,magnitude,3 | 4,1,TRUE,incongruent,0.9138,-0.039148846280313815
19263,UK,magnitude,4 | 3,1,TRUE,neutral,0.6085,-0.21573941743391617
19263,UK,magnitude,2 | 1,1,TRUE,neutral,0.9447,-0.02470608464379367
19263,UK,magnitude,9 | 7,2,TRUE,neutral,0.5919,-0.2277516600281464
19263,UK,magnitude,6 | 1,5,TRUE,neutral,0.5794,-0.23702150913225697
19268,UK,magnitude,6 | 1,5,TRUE,neutral,0.8,-0.09691001300805639
19268,UK,magnitude,2 | 1,1,TRUE,congruent,0.634,-0.1979107421182673
19268,UK,magnitude,2 | 1,1,TRUE,incongruent,0.91,-0.040958607678906384
19268,UK,magnitude,1 | 6,5,TRUE,incongruent,0.714,-0.14630178822382564
19268,UK,magnitude,7 | 9,2,TRUE,congruent,0.78,-0.10790539730951958
19268,UK,magnitude,9 | 7,2,TRUE,congruent,0.625,-0.2041199826559248
19268,UK,magnitude,9 | 7,2,TRUE,incongruent,0.742,-0.12959609472097294
19268,UK,magnitude,2 | 4,2,TRUE,congruent,0.66,-0.1804560644581313
19268,UK,magnitude,4 | 3,1,TRUE,neutral,0.578,-0.23807216157947098
19268,UK,magnitude,6 | 8,2,TRUE,congruent,0.73,-0.1366771398795441
19268,UK,magnitude,3 | 8,5,TRUE,neutral,0.683,-0.1655792963184674
19268,UK,magnitude,4 | 9,5,TRUE,incongruent,0.8,-0.09691001300805639
19268,UK,magnitude,1 | 3,2,TRUE,incongruent,0.728,-0.13786862068696282
19268,UK,magnitude,9 | 4,5,TRUE,congruent,0.642,-0.19246497193114673
19268,UK,magnitude,8 | 3,5,TRUE,incongruent,0.736,-0.13312218566250114
19268,UK,magnitude,2 | 4,2,TRUE,incongruent,0.728,-0.13786862068696282
19268,UK,magnitude,4 | 2,2,TRUE,neutral,0.58,-0.23657200643706275
19268,UK,magnitude,1 | 2,1,TRUE,neutral,0.796,-0.09908693226233094
19268,UK,magnitude,6 | 8,2,TRUE,neutral,0.877,-0.05700040663395948
19268,UK,magnitude,4 | 2,2,TRUE,congruent,0.627,-0.20273245916928356
19268,UK,magnitude,2 | 7,5,TRUE,congruent,0.759,-0.11975822410451964
19268,UK,magnitude,2 | 7,5,TRUE,incongruent,0.945,-0.024568191490737076
19268,UK,magnitude,3 | 4,1,TRUE,congruent,0.678,-0.16877030613293661
19268,UK,magnitude,2 | 4,2,TRUE,neutral,0.577,-0.2388241868442686
19268,UK,magnitude,1 | 6,5,TRUE,congruent,0.594,-0.22621355501880647
19268,UK,magnitude,4 | 2,2,TRUE,incongruent,0.612,-0.21324857785443882
19268,UK,magnitude,8 | 9,1,TRUE,incongruent,1.028,0.011993114659256938
19268,UK,magnitude,3 | 8,5,TRUE,incongruent,0.678,-0.16877030613293661
19268,UK,magnitude,9 | 8,1,TRUE,congruent,0.722,-0.14146280243036088
19268,UK,magnitude,6 | 7,1,TRUE,incongruent,0.999,-4.345117740176917e-4
19268,UK,magnitude,4 | 3,1,TRUE,congruent,0.795,-0.09963287134352969
19268,UK,magnitude,3 | 8,5,TRUE,congruent,0.679,-0.1681302257194983
19268,UK,magnitude,7 | 9,2,TRUE,incongruent,0.727,-0.1384655891409622
19268,UK,magnitude,9 | 7,2,TRUE,neutral,0.629,-0.20134935455473107
19268,UK,magnitude,6 | 1,5,TRUE,congruent,0.611,-0.21395878975744578
19268,UK,magnitude,1 | 3,2,TRUE,congruent,0.729,-0.1372724716820254
19268,UK,magnitude,3 | 1,2,TRUE,congruent,0.55,-0.2596373105057561
19268,UK,magnitude,4 | 3,1,TRUE,incongruent,0.766,-0.11577123036739606
19268,UK,magnitude,8 | 6,2,TRUE,incongruent,0.794,-0.10017949757290372
19268,UK,magnitude,3 | 4,1,TRUE,incongruent,0.66,-0.1804560644581313
19268,UK,magnitude,9 | 8,1,TRUE,incongruent,0.794,-0.10017949757290372
19268,UK,magnitude,7 | 9,2,TRUE,neutral,0.778,-0.10902040301031106
19268,UK,magnitude,6 | 7,1,TRUE,congruent,0.715,-0.1456939581989194
19268,UK,magnitude,2 | 7,5,TRUE,neutral,0.653,-0.18508681872492605
19268,UK,magnitude,8 | 9,1,TRUE,neutral,0.747,-0.12667939818460122
19268,UK,magnitude,7 | 6,1,TRUE,neutral,0.646,-0.1897674820049159
19268,UK,magnitude,7 | 6,1,TRUE,incongruent,0.775,-0.1106982974936897
19268,UK,magnitude,3 | 1,2,TRUE,incongruent,0.628,-0.20204035626280387
19268,UK,magnitude,9 | 8,1,TRUE,neutral,0.878,-0.05650548409389743
19268,UK,magnitude,6 | 7,1,TRUE,neutral,0.643,-0.1917890270757779
19268,UK,magnitude,7 | 2,5,TRUE,congruent,0.625,-0.2041199826559248
19268,UK,magnitude,9 | 4,5,TRUE,neutral,0.598,-0.22329881601158919
19268,UK,magnitude,4 | 9,5,TRUE,congruent,0.643,-0.1917890270757779
19268,UK,magnitude,8 | 6,2,TRUE,neutral,0.639,-0.19449914184159983
19268,UK,magnitude,8 | 3,5,TRUE,neutral,0.583,-0.23433144524098595
19268,UK,magnitude,2 | 1,1,TRUE,neutral,0.512,-0.2907300390241692
19268,UK,magnitude,1 | 2,1,TRUE,incongruent,0.562,-0.2502636844309389
19268,UK,magnitude,7 | 2,5,TRUE,incongruent,0.567,-0.24641694110709345
19268,UK,magnitude,8 | 6,2,TRUE,congruent,0.552,-0.2580609222708011
19268,UK,magnitude,6 | 8,2,TRUE,incongruent,0.677,-0.16941133131485567
19268,UK,magnitude,8 | 3,5,TRUE,congruent,0.516,-0.28735029837278864
19268,UK,magnitude,7 | 2,5,TRUE,neutral,0.562,-0.2502636844309389
19268,UK,magnitude,4 | 9,5,TRUE,neutral,0.602,-0.22040350874217546
19268,UK,magnitude,6 | 1,5,TRUE,incongruent,0.513,-0.2898826348881837
19268,UK,magnitude,7 | 6,1,TRUE,congruent,0.735,-0.1337126609158051
19268,UK,magnitude,9 | 4,5,TRUE,incongruent,0.678,-0.16877030613293661
19268,UK,magnitude,1 | 3,2,TRUE,neutral,0.596,-0.22475374025976358
19268,UK,magnitude,3 | 1,2,TRUE,neutral,0.562,-0.2502636844309389
19268,UK,magnitude,3 | 4,1,TRUE,neutral,0.645,-0.19044028536473223
19268,UK,magnitude,1 | 6,5,TRUE,neutral,0.696,-0.15739076038943792
19268,UK,magnitude,8 | 9,1,TRUE,congruent,0.729,-0.1372724716820254
19268,UK,magnitude,1 | 2,1,TRUE,congruent,0.595,-0.22548303427145044
19269,UK,magnitude,7 | 9,2,TRUE,incongruent,1.0308,0.013174409878867104
19269,UK,magnitude,4 | 3,1,TRUE,congruent,0.7199,-0.14272782643595863
19269,UK,magnitude,9 | 7,2,TRUE,neutral,0.7777,-0.10918790104487558
19269,UK,magnitude,8 | 3,5,TRUE,neutral,0.7983,-0.09783387072894872
19269,UK,magnitude,4 | 3,1,TRUE,neutral,0.6992,-0.15539858037365334
19269,UK,magnitude,8 | 9,1,TRUE,neutral,0.7961,-0.09903237608087571
19269,UK,magnitude,2 | 7,5,TRUE,neutral,0.641,-0.19314197048118256
19269,UK,magnitude,2 | 4,2,TRUE,congruent,1.0206,0.008855563996212628
19269,UK,magnitude,2 | 7,5,TRUE,congruent,0.736,-0.13312218566250114
19269,UK,magnitude,4 | 9,5,TRUE,neutral,0.6504,-0.18681946741398825
19269,UK,magnitude,6 | 7,1,TRUE,neutral,0.7963,-0.09892328427374514
19269,UK,magnitude,8 | 6,2,TRUE,neutral,0.7567,-0.12107626603243281
19269,UK,magnitude,8 | 6,2,TRUE,incongruent,0.6704,-0.1736659943777799
19269,UK,magnitude,8 | 9,1,TRUE,incongruent,0.813,-0.08990945440593186
19269,UK,magnitude,6 | 7,1,TRUE,incongruent,1.0337,0.014394516273535085
19269,UK,magnitude,1 | 3,2,TRUE,incongruent,0.7547,-0.1222256500086019
19269,UK,magnitude,8 | 6,2,TRUE,congruent,0.9997,-1.3030789173217684e-4
19269,UK,magnitude,4 | 2,2,TRUE,incongruent,0.6212,-0.2067685529434791
19269,UK,magnitude,7 | 9,2,TRUE,congruent,0.6285,-0.2016947179780235
19269,UK,magnitude,2 | 1,1,TRUE,incongruent,0.6113,-0.2137456042102198
19269,UK,magnitude,4 | 3,1,TRUE,incongruent,0.6685,-0.17489858840199685
19269,UK,magnitude,3 | 1,2,TRUE,incongruent,0.6716,-0.17288931253398884
19269,UK,magnitude,1 | 2,1,TRUE,neutral,0.583,-0.23433144524098595
19269,UK,magnitude,7 | 6,1,TRUE,congruent,0.7958,-0.09919606518963053
19269,UK,magnitude,7 | 9,2,TRUE,neutral,0.7493,-0.12534426740189897
19269,UK,magnitude,7 | 6,1,TRUE,neutral,0.7461,-0.12720296001040157
19269,UK,magnitude,4 | 9,5,TRUE,congruent,0.6371,-0.19579239491795858
19269,UK,magnitude,8 | 3,5,TRUE,congruent,0.7469,-0.12673754056127326
19269,UK,magnitude,9 | 7,2,TRUE,congruent,0.6963,-0.15720360482441983
19269,UK,magnitude,3 | 8,5,TRUE,neutral,0.6198,-0.20774842809673577
19269,UK,magnitude,9 | 7,2,TRUE,incongruent,0.7635,-0.11719095860756004
19269,UK,magnitude,9 | 8,1,TRUE,congruent,0.4784,-0.3202088290196456
19269,UK,magnitude,2 | 1,1,TRUE,neutral,0.5991,-0.22250068040963503
19269,UK,magnitude,9 | 8,1,TRUE,incongruent,0.895,-0.04817696468408802
19269,UK,magnitude,1 | 3,2,TRUE,congruent,0.5503,-0.25940048718884345
19269,UK,magnitude,2 | 7,5,FALSE,incongruent,0.5168,-0.2866774950129723
19269,UK,magnitude,8 | 3,5,TRUE,incongruent,1.1835,0.07316826226510155
19269,UK,magnitude,2 | 1,1,TRUE,congruent,0.5227,-0.2817474999022494
19269,UK,magnitude,6 | 8,2,TRUE,congruent,0.6811,-0.16678911971739124
19269,UK,magnitude,6 | 8,2,TRUE,neutral,0.7309,-0.13614203811602704
19269,UK,magnitude,1 | 3,2,TRUE,neutral,0.801,-0.09636748391576232
19269,UK,magnitude,4 | 2,2,TRUE,congruent,0.6129,-0.21261037864788998
19269,UK,magnitude,6 | 1,5,TRUE,congruent,0.6076,-0.21638223480925126
19269,UK,magnitude,9 | 4,5,TRUE,incongruent,0.6637,-0.17802818235795723
19269,UK,magnitude,1 | 6,5,TRUE,neutral,0.5964,-0.22446236521904303
19269,UK,magnitude,7 | 2,5,TRUE,neutral,0.5458,-0.26296646866612233
19269,UK,magnitude,1 | 6,5,TRUE,congruent,0.5963,-0.22453519065426075
19269,UK,magnitude,7 | 2,5,TRUE,congruent,0.5617,-0.25049557612385775
19269,UK,magnitude,2 | 4,2,TRUE,incongruent,0.6476,-0.1886931599186639
19269,UK,magnitude,3 | 4,1,TRUE,congruent,0.5678,-0.2458046118101616
19269,UK,magnitude,3 | 1,2,TRUE,neutral,0.5511,-0.25876958897452923
19269,UK,magnitude,3 | 1,2,TRUE,congruent,0.54990000000000006,-0.25971628031812083
19269,UK,magnitude,4 | 9,5,TRUE,incongruent,0.8068,-0.0932341104592722
19269,UK,magnitude,3 | 4,1,TRUE,neutral,0.7492,-0.12540223129680025
19269,UK,magnitude,3 | 8,5,TRUE,congruent,0.6721,-0.1725661045992207
19269,UK,magnitude,3 | 4,1,TRUE,incongruent,0.7161,-0.14502632627358303
19269,UK,magnitude,7 | 6,1,TRUE,incongruent,0.8116,-0.09065796163869162
19269,UK,magnitude,1 | 2,1,TRUE,incongruent,0.8377,-0.07691148455760075
19269,UK,magnitude,6 | 1,5,TRUE,incongruent,0.553,-0.2572748686953017
19269,UK,magnitude,6 | 8,2,TRUE,incongruent,0.5151,-0.28810845011942104
19269,UK,magnitude,9 | 4,5,TRUE,congruent,0.5969,-0.22409842110832567
19269,UK,magnitude,2 | 4,2,TRUE,neutral,0.5606,-0.25134690657573266
19269,UK,magnitude,6 | 1,5,TRUE,neutral,0.4655,-0.33208031468263854
19269,UK,magnitude,1 | 2,1,TRUE,congruent,0.4624,-0.3349821745875274
19269,UK,magnitude,9 | 8,1,TRUE,neutral,0.7061,-0.15113378850522066
19269,UK,magnitude,3 | 8,5,TRUE,incongruent,0.535,-0.27164621797877153
19269,UK,magnitude,9 | 4,5,TRUE,neutral,0.5961,-0.22468087817052243
19269,UK,magnitude,8 | 9,1,TRUE,congruent,0.7851,-0.10507502264045658
19269,UK,magnitude,1 | 6,5,TRUE,incongruent,0.679,-0.1681302257194983
19269,UK,magnitude,4 | 2,2,TRUE,neutral,0.5631,-0.24941447265899122
19269,UK,magnitude,7 | 2,5,TRUE,incongruent,0.5861,-0.23202827861838118
19269,UK,magnitude,6 | 7,1,TRUE,congruent,0.596,-0.22475374025976358
19273,UK,magnitude,4 | 9,5,TRUE,neutral,0.9787,-0.009350411681145584
19273,UK,magnitude,6 | 7,1,FALSE,incongruent,1.1481,0.05997971694416171
19273,UK,magnitude,1 | 6,5,TRUE,congruent,1.0234,0.010045412636098518
19273,UK,magnitude,8 | 6,2,TRUE,neutral,0.6956,-0.15764042666932515
19273,UK,magnitude,8 | 9,1,TRUE,neutral,0.6874,-0.1627904721987935
19273,UK,magnitude,2 | 7,5,TRUE,congruent,0.545,-0.2636034977233575
19273,UK,magnitude,2 | 1,1,TRUE,incongruent,1.3014,0.11441080239783685
19273,UK,magnitude,4 | 2,2,TRUE,neutral,0.7248,-0.13978181533124334
19273,UK,magnitude,9 | 4,5,TRUE,congruent,0.6411,-0.19307422311626815
19273,UK,magnitude,7 | 9,2,TRUE,incongruent,0.8021,-0.09577148365992152
19273,UK,magnitude,3 | 4,1,TRUE,neutral,0.6547,-0.1839576590780034
19273,UK,magnitude,2 | 7,5,TRUE,incongruent,0.8079,-0.09264239186882715
19273,UK,magnitude,6 | 1,5,TRUE,incongruent,0.7403,-0.13059225061779814
19273,UK,magnitude,4 | 2,2,TRUE,congruent,0.5741,-0.24101245313238068
19273,UK,magnitude,3 | 1,2,TRUE,neutral,0.7479,-0.12615646677656414
19273,UK,magnitude,2 | 7,5,TRUE,neutral,0.5163,-0.28709787495277733
19273,UK,magnitude,1 | 3,2,FALSE,incongruent,0.514,-0.28903688100472424
19273,UK,magnitude,8 | 3,5,TRUE,neutral,0.5798,-0.23672178898102136
19273,UK,magnitude,7 | 9,2,TRUE,congruent,0.5624,-0.24995468798823245
19273,UK,magnitude,4 | 3,1,TRUE,incongruent,0.5762,-0.23942674605560582
19273,UK,magnitude,7 | 9,2,TRUE,neutral,0.9944,-0.0024388843664116724
19273,UK,magnitude,4 | 3,1,TRUE,congruent,0.4917,-0.30829979170983846
19273,UK,magnitude,1 | 2,1,TRUE,incongruent,0.9117,-0.04014804520039472
19273,UK,magnitude,1 | 2,1,TRUE,neutral,0.6111,-0.21388771628017347
19273,UK,magnitude,3 | 4,1,TRUE,incongruent,0.8186,-0.08692825969074926
19273,UK,magnitude,4 | 9,5,TRUE,congruent,0.5624,-0.24995468798823245
19273,UK,magnitude,9 | 8,1,TRUE,congruent,0.8861,-0.05251726344308138
19273,UK,magnitude,1 | 6,5,TRUE,neutral,0.4902,-0.30962669308394086
19273,UK,magnitude,7 | 6,1,TRUE,congruent,0.5415,-0.2664015390386609
19273,UK,magnitude,3 | 8,5,TRUE,incongruent,0.4773,-0.32120856563375605
19273,UK,magnitude,3 | 4,1,TRUE,congruent,0.493,-0.30715308072277
19273,UK,magnitude,3 | 1,2,TRUE,incongruent,0.8817,-0.05467915920772498
19273,UK,magnitude,3 | 8,5,TRUE,congruent,0.5957,-0.22497239990115528
19273,UK,magnitude,7 | 6,1,TRUE,neutral,0.9799,-0.008818242332126823
19273,UK,magnitude,9 | 7,2,TRUE,incongruent,0.6133,-0.21232703531250705
19273,UK,magnitude,8 | 6,2,TRUE,incongruent,0.5849,-0.23291837863667775
19273,UK,magnitude,4 | 9,5,TRUE,incongruent,0.733,-0.13489602535887207
19273,UK,magnitude,6 | 8,2,TRUE,neutral,0.5274,-0.2778598745425845
19273,UK,magnitude,8 | 9,1,TRUE,incongruent,1.0792,0.03310193666384781
19273,UK,magnitude,3 | 8,5,TRUE,neutral,0.4988,-0.302073555193495
19273,UK,magnitude,9 | 4,5,FALSE,incongruent,0.7607,-0.11878658374498076
19273,UK,magnitude,9 | 8,1,FALSE,incongruent,0.5298,-0.27588804603878775
19273,UK,magnitude,8 | 9,1,TRUE,congruent,0.537,-0.27002571430044436
19273,UK,magnitude,9 | 7,2,TRUE,congruent,0.5481,-0.26114019792779974
19273,UK,magnitude,6 | 1,5,TRUE,neutral,0.5778,-0.23822246249182186
19273,UK,magnitude,2 | 1,1,TRUE,congruent,0.5442,-0.2642414625562611
19273,UK,magnitude,6 | 8,2,TRUE,congruent,0.5516,-0.2583757424961879
19273,UK,magnitude,9 | 4,5,TRUE,neutral,0.4791,-0.3195738291418546
19273,UK,magnitude,6 | 7,1,TRUE,congruent,0.8344,-0.07862570458152553
19273,UK,magnitude,7 | 6,1,TRUE,incongruent,0.5688,-0.24504041227829013
19273,UK,magnitude,2 | 4,2,TRUE,incongruent,0.5662,-0.24703013497091578
19273,UK,magnitude,8 | 6,2,TRUE,congruent,0.5071,-0.2949063894521268
19273,UK,magnitude,2 | 1,1,TRUE,neutral,0.5458,-0.26296646866612233
19273,UK,magnitude,7 | 2,5,TRUE,incongruent,0.596,-0.22475374025976358
19273,UK,magnitude,2 | 4,2,TRUE,neutral,0.8604,-0.06529959828457502
19273,UK,magnitude,1 | 3,2,TRUE,congruent,0.5883,-0.23040115161255348
19273,UK,magnitude,4 | 2,2,TRUE,incongruent,0.5847,-0.23306690616271614
19273,UK,magnitude,9 | 8,1,TRUE,neutral,0.5661,-0.24710684511540618
19273,UK,magnitude,6 | 1,5,TRUE,congruent,0.5161,-0.28726614093004815
19273,UK,magnitude,6 | 8,2,TRUE,incongruent,0.7343,-0.13412647179218534
19273,UK,magnitude,6 | 7,1,TRUE,neutral,0.5669,-0.24649354300902998
19273,UK,magnitude,1 | 3,2,TRUE,neutral,0.8169,-0.08783110394037302
19273,UK,magnitude,4 | 3,1,TRUE,neutral,0.4686,-0.32919771573905604
19273,UK,magnitude,8 | 3,5,TRUE,congruent,0.5006,-0.30050915472779555
19273,UK,magnitude,1 | 2,1,TRUE,congruent,0.4806,-0.3182162335321187
19273,UK,magnitude,7 | 2,5,TRUE,neutral,0.4679,-0.3298469548078198
19273,UK,magnitude,1 | 6,5,TRUE,incongruent,0.4988,-0.302073555193495
19273,UK,magnitude,3 | 1,2,TRUE,congruent,0.5852,-0.23269568254672673
19273,UK,magnitude,8 | 3,5,TRUE,incongruent,0.6013,-0.2209087961545009
19273,UK,magnitude,2 | 4,2,TRUE,congruent,0.4672,-0.3304971658956569
19273,UK,magnitude,7 | 2,5,TRUE,congruent,0.4674,-0.33031129194379194
19273,UK,magnitude,9 | 7,2,TRUE,neutral,0.7179,-0.1439360466669002
19281,UK,magnitude,2 | 4,2,TRUE,congruent,0.993,-0.0030507515046188267
19281,UK,magnitude,4 | 9,5,TRUE,incongruent,1.158,0.06370855939141737
19281,UK,magnitude,4 | 2,2,TRUE,neutral,1.191,0.07591176148277752
19281,UK,magnitude,3 | 1,2,TRUE,congruent,0.896,-0.047691990337874794
19281,UK,magnitude,7 | 9,2,TRUE,neutral,1,0
19281,UK,magnitude,6 | 1,5,TRUE,incongruent,1.075,0.03140846425162412
19281,UK,magnitude,4 | 9,5,TRUE,congruent,1.174,0.069668096911595645
19281,UK,magnitude,3 | 4,1,TRUE,neutral,1.075,0.03140846425162412
19281,UK,magnitude,3 | 8,5,TRUE,incongruent,0.859,-0.0660068361687577
19281,UK,magnitude,6 | 1,5,TRUE,neutral,0.726,-0.1390633792999063
19281,UK,magnitude,8 | 3,5,TRUE,congruent,0.658,-0.1817741063860445
19281,UK,magnitude,9 | 7,2,TRUE,incongruent,0.942,-0.025949097207122653
19281,UK,magnitude,1 | 3,2,TRUE,incongruent,0.729,-0.1372724716820254
19281,UK,magnitude,1 | 2,1,TRUE,congruent,0.627,-0.20273245916928356
19281,UK,magnitude,4 | 2,2,TRUE,incongruent,0.664,-0.1778319206319825
19281,UK,magnitude,9 | 7,2,TRUE,neutral,0.942,-0.025949097207122653
19281,UK,magnitude,6 | 7,1,TRUE,neutral,1.279,0.10687054447865389
19281,UK,magnitude,4 | 3,1,TRUE,congruent,0.531,-0.2749054789185309
19281,UK,magnitude,9 | 8,1,TRUE,congruent,1.042,0.017867718963505686
19281,UK,magnitude,8 | 6,2,TRUE,neutral,0.975,-0.010995384301463193
19281,UK,magnitude,2 | 1,1,TRUE,congruent,0.709,-0.1493537648169335
19281,UK,magnitude,1 | 2,1,TRUE,incongruent,0.782,-0.10679324694015198
19281,UK,magnitude,9 | 8,1,TRUE,incongruent,0.876,-0.05749589383191927
19281,UK,magnitude,7 | 9,2,TRUE,incongruent,0.743,-0.1290111862394247
19281,UK,magnitude,2 | 4,2,TRUE,incongruent,0.943,-0.02548830726267165
19281,UK,magnitude,6 | 8,2,TRUE,congruent,0.706,-0.15119529894819625
19281,UK,magnitude,7 | 6,1,TRUE,neutral,1.034,0.014520538757923713
19281,UK,magnitude,1 | 2,1,TRUE,neutral,0.758,-0.12033079436794646
19281,UK,magnitude,3 | 4,1,TRUE,incongruent,1.093,0.03862016194970278
19281,UK,magnitude,7 | 2,5,TRUE,neutral,0.64,-0.1938200260161128
19281,UK,magnitude,1 | 6,5,TRUE,incongruent,1.293,0.11159852488039401
19281,UK,magnitude,2 | 7,5,TRUE,congruent,0.799,-0.09745322068600858
19281,UK,magnitude,2 | 1,1,TRUE,neutral,0.808,-0.09258863922541381
19281,UK,magnitude,6 | 1,5,TRUE,congruent,0.728,-0.13786862068696282
19281,UK,magnitude,6 | 8,2,TRUE,incongruent,0.677,-0.16941133131485567
19281,UK,magnitude,4 | 2,2,TRUE,congruent,0.611,-0.21395878975744578
19281,UK,magnitude,8 | 3,5,TRUE,neutral,0.657,-0.1824346304402192
19281,UK,magnitude,7 | 2,5,TRUE,incongruent,0.727,-0.1384655891409622
19281,UK,magnitude,3 | 1,2,TRUE,incongruent,0.68,-0.16749108729376366
19281,UK,magnitude,3 | 4,1,TRUE,congruent,0.764,-0.11690664142431006
19281,UK,magnitude,6 | 8,2,TRUE,neutral,0.775,-0.1106982974936897
19281,UK,magnitude,7 | 9,2,TRUE,congruent,0.666,-0.17652577082969892
19281,UK,magnitude,4 | 3,1,TRUE,neutral,0.634,-0.1979107421182673
19281,UK,magnitude,6 | 7,1,FALSE,incongruent,0.615,-0.21112488422458328
19281,UK,magnitude,6 | 7,1,TRUE,congruent,0.841,-0.07520400420208784
19281,UK,magnitude,9 | 4,5,TRUE,neutral,0.699,-0.15552282425431863
19281,UK,magnitude,9 | 8,1,TRUE,neutral,0.895,-0.04817696468408802
19281,UK,magnitude,8 | 6,2,TRUE,incongruent,0.992,-0.0034883278458213473
19281,UK,magnitude,2 | 1,1,TRUE,incongruent,0.783,-0.10623823794205658
19281,UK,magnitude,1 | 6,5,TRUE,neutral,0.759,-0.11975822410451964
19281,UK,magnitude,1 | 6,5,TRUE,congruent,0.625,-0.2041199826559248
19281,UK,magnitude,8 | 6,2,TRUE,congruent,0.64,-0.1938200260161128
19281,UK,magnitude,7 | 6,1,TRUE,incongruent,0.958,-0.018634490921455603
19281,UK,magnitude,2 | 7,5,TRUE,incongruent,0.678,-0.16877030613293661
19281,UK,magnitude,2 | 4,2,TRUE,neutral,0.801,-0.09636748391576232
19281,UK,magnitude,4 | 9,5,TRUE,neutral,0.642,-0.19246497193114673
19281,UK,magnitude,8 | 9,1,TRUE,incongruent,0.959,-0.018181392829336417
19281,UK,magnitude,3 | 1,2,TRUE,neutral,0.708,-0.149966742310231
19281,UK,magnitude,1 | 3,2,TRUE,congruent,0.73,-0.1366771398795441
19281,UK,magnitude,8 | 9,1,TRUE,congruent,0.696,-0.15739076038943792
19281,UK,magnitude,1 | 3,2,TRUE,neutral,0.641,-0.19314197048118256
19281,UK,magnitude,8 | 3,5,TRUE,incongruent,1.226,0.08849047018239622
19281,UK,magnitude,7 | 2,5,TRUE,congruent,0.608,-0.21609642072726507
19281,UK,magnitude,9 | 4,5,TRUE,congruent,0.613,-0.21253952548158497
19281,UK,magnitude,9 | 7,2,TRUE,congruent,0.652,-0.1857524042680798
19281,UK,magnitude,7 | 6,1,TRUE,congruent,0.974,-0.011441043121384482
19281,UK,magnitude,8 | 9,1,TRUE,neutral,1.358,0.1328997699444829
19281,UK,magnitude,3 | 8,5,TRUE,congruent,0.595,-0.22548303427145044
19281,UK,magnitude,2 | 7,5,TRUE,neutral,0.611,-0.21395878975744578
19281,UK,magnitude,9 | 4,5,TRUE,incongruent,0.576,-0.239577516576788
19281,UK,magnitude,3 | 8,5,TRUE,neutral,0.562,-0.2502636844309389
19281,UK,magnitude,4 | 3,1,TRUE,incongruent,0.632,-0.19928292171761497
19294,UK,magnitude,2 | 7,5,TRUE,congruent,1.001,4.340774793185929e-4
19294,UK,magnitude,2 | 7,5,TRUE,incongruent,0.561,-0.25103713874383854
19294,UK,magnitude,8 | 3,5,TRUE,incongruent,0.76,-0.11918640771920865
19294,UK,magnitude,6 | 8,2,TRUE,congruent,0.81,-0.09151498112135022
19294,UK,magnitude,3 | 1,2,TRUE,incongruent,1.079,0.033021444682910656
19294,UK,magnitude,1 | 6,5,TRUE,neutral,0.561,-0.25103713874383854
19294,UK,magnitude,1 | 2,1,TRUE,neutral,0.717,-0.1444808443321999
19294,UK,magnitude,3 | 4,1,TRUE,neutral,1.047,0.019946681678842306
19294,UK,magnitude,9 | 4,5,TRUE,congruent,0.527,-0.27818938478745336
19294,UK,magnitude,9 | 8,1,TRUE,incongruent,1.064,0.0269416279590294
19294,UK,magnitude,6 | 1,5,TRUE,congruent,0.779,-0.10846254232743553
19294,UK,magnitude,7 | 2,5,TRUE,neutral,0.859,-0.0660068361687577
19294,UK,magnitude,6 | 8,2,TRUE,neutral,0.829,-0.08144546944972647
19294,UK,magnitude,1 | 3,2,TRUE,neutral,0.768,-0.114638779968488
19294,UK,magnitude,9 | 8,1,TRUE,neutral,0.892,-0.04963514562387693
19294,UK,magnitude,6 | 1,5,TRUE,neutral,0.979,-0.009217308196862183
19294,UK,magnitude,8 | 9,1,TRUE,neutral,0.73,-0.1366771398795441
19294,UK,magnitude,8 | 6,2,TRUE,neutral,0.898,-0.04672366333269562
19294,UK,magnitude,6 | 7,1,TRUE,congruent,0.695,-0.15801519540988615
19294,UK,magnitude,7 | 2,5,TRUE,incongruent,0.68,-0.16749108729376366
19294,UK,magnitude,8 | 3,5,TRUE,neutral,0.737,-0.13253251214094852
19294,UK,magnitude,4 | 9,5,TRUE,neutral,0.63,-0.2006594505464183
19294,UK,magnitude,7 | 9,2,TRUE,incongruent,1.048,0.020361282647707864
19294,UK,magnitude,4 | 9,5,TRUE,congruent,0.609,-0.21538270736712464
19294,UK,magnitude,6 | 8,2,TRUE,incongruent,1.013,0.005609445360280386
19294,UK,magnitude,7 | 9,2,TRUE,neutral,1.228,0.08919836680514887
19294,UK,magnitude,2 | 1,1,TRUE,incongruent,1.112,0.046104787246038705
