participant,country,condition,problem,num_distance,correctness,congruency,rt,log_rt
10016,Malaysia,physical,3 | 4,1,TRUE,congruent,0.5065,-0.2954205503037008
10016,Malaysia,physical,9 | 7,2,TRUE,incongruent,0.8002,-0.09680145295702162
10016,Malaysia,physical,7 | 2,5,TRUE,congruent,0.5603,-0.2515793775324316
10016,Malaysia,physical,3 | 1,2,TRUE,incongruent,0.8608,-0.06509774167768603
10016,Malaysia,physical,9 | 8,1,TRUE,incongruent,0.6493,-0.18755459712724404
10016,Malaysia,physical,6 | 8,2,TRUE,congruent,0.5585,-0.2529768225483721
10016,Malaysia,physical,8 | 3,5,TRUE,incongruent,0.4591,-0.3380927072339792
10016,Malaysia,physical,1 | 2,1,TRUE,congruent,0.5608,-0.2511919950413978
10016,Malaysia,physical,3 | 1,2,TRUE,congruent,0.6799,-0.16755495882588903
10016,Malaysia,physical,7 | 9,2,TRUE,congruent,0.4495,-0.3472703039307524
10016,Malaysia,physical,8 | 9,1,TRUE,incongruent,0.4997,-0.30129065055741316
10016,Malaysia,physical,2 | 7,5,TRUE,congruent,0.4807,-0.3181258778713531
10016,Malaysia,physical,1 | 6,5,TRUE,congruent,0.5503,-0.25940048718884345
10016,Malaysia,physical,6 | 7,1,TRUE,incongruent,0.5205,-0.2835792661534451
10016,Malaysia,physical,2 | 4,2,TRUE,congruent,0.5181,-0.2855864077128788
10016,Malaysia,physical,6 | 8,2,TRUE,incongruent,0.7598,-0.11930071078129843
10016,Malaysia,physical,8 | 9,1,TRUE,congruent,0.6403,-0.19361649817583243
10016,Malaysia,physical,8 | 3,5,FALSE,congruent,0.4056,-0.3919020536747204
10016,Malaysia,physical,2 | 1,1,TRUE,incongruent,0.4023,-0.39544996742873867
10016,Malaysia,physical,1 | 3,2,TRUE,incongruent,0.7443,-0.12825198100812849
10016,Malaysia,physical,2 | 1,1,TRUE,congruent,0.833,-0.07935499859321243
10016,Malaysia,physical,4 | 9,5,TRUE,congruent,0.5196,-0.2843308575990098
10016,Malaysia,physical,4 | 3,1,TRUE,congruent,0.5297,-0.2759700270644023
10016,Malaysia,physical,7 | 6,1,TRUE,congruent,0.4414,-0.35516767117436376
10017,Malaysia,physical,2 | 4,2,TRUE,congruent,0.4707,-0.3272558016934009
10017,Malaysia,physical,4 | 3,1,TRUE,incongruent,0.6808,-0.16698045292346855
10017,Malaysia,physical,7 | 9,2,TRUE,incongruent,0.4035,-0.39415646094191076
10017,Malaysia,physical,6 | 7,1,TRUE,congruent,0.391,-0.40782324260413316
10017,Malaysia,physical,3 | 4,1,TRUE,congruent,0.346400001,-0.460422115400954
10017,Malaysia,physical,9 | 7,2,TRUE,congruent,0.4306,-0.3659259745125316
10017,Malaysia,physical,2 | 1,1,TRUE,incongruent,0.3122,-0.5055671012736014
10017,Malaysia,physical,2 | 7,5,TRUE,incongruent,0.6214,-0.2066287510810444
10017,Malaysia,physical,4 | 9,5,TRUE,congruent,0.3832,-0.4165744995934932
10017,Malaysia,physical,3 | 1,2,TRUE,congruent,0.3907,-0.40815658877521555
10017,Malaysia,physical,6 | 8,2,TRUE,incongruent,0.4032,-0.39447947656253113
10017,Malaysia,physical,8 | 9,1,TRUE,congruent,0.382400001,-0.4174821152602302
10017,Malaysia,physical,3 | 1,2,TRUE,incongruent,0.478200001,-0.3203904273120582
10017,Malaysia,physical,9 | 8,1,TRUE,incongruent,0.4435,-0.3531063758322548
10017,Malaysia,physical,8 | 3,5,TRUE,incongruent,0.609,-0.21538270736712464
10017,Malaysia,physical,4 | 2,2,FALSE,incongruent,0.4257,-0.3708963498228635
10017,Malaysia,physical,9 | 4,5,TRUE,incongruent,0.5255,-0.279427279635739
10017,Malaysia,physical,7 | 2,5,FALSE,incongruent,0.4321,-0.3644157336887699
10017,Malaysia,physical,8 | 6,2,TRUE,congruent,0.6368,-0.19599694527038736
10017,Malaysia,physical,2 | 7,5,TRUE,congruent,0.4319,-0.36461679595250146
10017,Malaysia,physical,8 | 9,1,TRUE,incongruent,0.4426,-0.35398859040876085
10017,Malaysia,physical,1 | 6,5,FALSE,incongruent,0.403400001,-0.39426410504666815
10017,Malaysia,physical,7 | 2,5,TRUE,congruent,1.3482,0.12975432280277258
10017,Malaysia,physical,7 | 6,1,TRUE,congruent,0.4062,-0.39126008093121206
10017,Malaysia,physical,1 | 2,1,TRUE,congruent,0.4681,-0.3296613588725579
10017,Malaysia,physical,6 | 8,2,TRUE,congruent,0.4745,-0.32376378323668853
10017,Malaysia,physical,1 | 6,5,TRUE,congruent,0.4138,-0.3832095136702842
10017,Malaysia,physical,6 | 7,1,TRUE,incongruent,0.6706,-0.17353645090719877
10017,Malaysia,physical,3 | 8,5,TRUE,congruent,0.5211,-0.28307892683323893
10017,Malaysia,physical,3 | 4,1,TRUE,incongruent,0.4865,-0.3129171553956293
10017,Malaysia,physical,9 | 8,1,TRUE,congruent,0.5204,-0.28366271211045135
10017,Malaysia,physical,3 | 8,5,TRUE,incongruent,0.5297,-0.2759700270644023
10017,Malaysia,physical,4 | 3,1,TRUE,congruent,0.368,-0.43415218132648237
10017,Malaysia,physical,6 | 1,5,TRUE,incongruent,0.523900001,-0.2807516007230893
10017,Malaysia,physical,9 | 4,5,TRUE,congruent,0.4442,-0.35242144578754486
10017,Malaysia,physical,2 | 1,1,TRUE,congruent,0.558599999,-0.25289906941248325
10017,Malaysia,physical,1 | 3,2,TRUE,congruent,0.3954,-0.40296333502234655
10017,Malaysia,physical,1 | 2,1,TRUE,incongruent,0.4971,-0.3035562368610008
10017,Malaysia,physical,4 | 9,5,TRUE,incongruent,0.6613,-0.17960147729601833
10017,Malaysia,physical,1 | 3,2,TRUE,incongruent,0.4806,-0.3182162335321187
10017,Malaysia,physical,8 | 6,2,TRUE,incongruent,0.481,-0.31785492362616824
10017,Malaysia,physical,2 | 4,2,TRUE,incongruent,0.4563,-0.34074953122733914
10017,Malaysia,physical,9 | 7,2,TRUE,incongruent,0.4281,-0.3684547721656906
10017,Malaysia,physical,7 | 6,1,TRUE,incongruent,0.459,-0.33818731446273875
10017,Malaysia,physical,8 | 3,5,TRUE,congruent,0.4324,-0.36411431471872724
10017,Malaysia,physical,7 | 9,2,TRUE,congruent,0.363099999,-0.4399737522831817
10017,Malaysia,physical,4 | 2,2,TRUE,congruent,0.4363,-0.3602147870131798
10017,Malaysia,physical,6 | 1,5,TRUE,congruent,0.382700001,-0.41714153664068365
10018,Malaysia,physical,6 | 1,5,TRUE,incongruent,0.6908,-0.16064767110457884
10018,Malaysia,physical,3 | 4,1,TRUE,incongruent,0.4095,-0.38774609390356274
10018,Malaysia,physical,9 | 4,5,TRUE,incongruent,0.381,-0.4190750243243807
10018,Malaysia,physical,8 | 9,1,TRUE,congruent,0.3968,-0.401428336517859
10018,Malaysia,physical,1 | 6,5,TRUE,incongruent,0.4,-0.3979400086720376
10018,Malaysia,physical,6 | 8,2,TRUE,congruent,0.3419,-0.46610089920340536
10018,Malaysia,physical,7 | 6,1,TRUE,incongruent,0.4685,-0.3292904047762029
10018,Malaysia,physical,7 | 2,5,TRUE,incongruent,0.8029,-0.09533854208447552
10018,Malaysia,physical,2 | 4,2,TRUE,incongruent,0.5082,-0.29396533928564944
10018,Malaysia,physical,7 | 2,5,TRUE,congruent,0.4528,-0.344093581819785
10018,Malaysia,physical,2 | 1,1,TRUE,congruent,0.3771,-0.42354346759437983
10018,Malaysia,physical,6 | 7,1,TRUE,incongruent,0.4147,-0.3822659646359821
10018,Malaysia,physical,6 | 1,5,TRUE,congruent,0.4185,-0.3783045376707212
10018,Malaysia,physical,9 | 8,1,TRUE,congruent,0.3774,-0.42319810417108744
10018,Malaysia,physical,3 | 4,1,TRUE,congruent,0.4593,-0.33790355458207655
10018,Malaysia,physical,2 | 4,2,TRUE,congruent,0.3592,-0.4446636720047332
10018,Malaysia,physical,4 | 9,5,TRUE,congruent,0.4156,-0.3813244611148602
10018,Malaysia,physical,1 | 3,2,TRUE,congruent,0.4014,-0.39642263184853327
10018,Malaysia,physical,7 | 6,1,TRUE,congruent,0.4134,-0.38362952770873054
10018,Malaysia,physical,9 | 4,5,TRUE,congruent,0.4145,-0.38247546511370767
10018,Malaysia,physical,8 | 6,2,TRUE,congruent,0.4483,-0.34843126113420814
10018,Malaysia,physical,1 | 3,2,FALSE,incongruent,0.3938,-0.40472428819790063
10018,Malaysia,physical,6 | 7,1,TRUE,congruent,0.4315,-0.36501919994877163
10018,Malaysia,physical,7 | 9,2,TRUE,congruent,0.448,-0.348721986001856
10018,Malaysia,physical,3 | 8,5,TRUE,incongruent,0.3922,-0.40649241066823477
10018,Malaysia,physical,4 | 2,2,TRUE,incongruent,0.3697,-0.43215054942689324
10018,Malaysia,physical,3 | 1,2,TRUE,congruent,0.3489,-0.45729903055188914
10018,Malaysia,physical,8 | 3,5,TRUE,congruent,0.796,-0.09908693226233094
10018,Malaysia,physical,6 | 8,2,FALSE,incongruent,0.3435,-0.4640732586044307
10018,Malaysia,physical,4 | 3,1,TRUE,incongruent,0.5617,-0.25049557612385775
10018,Malaysia,physical,2 | 7,5,TRUE,congruent,0.4013,-0.39653084026616126
10018,Malaysia,physical,4 | 2,2,TRUE,congruent,0.4135,-0.3835244861114345
10018,Malaysia,physical,9 | 7,2,TRUE,congruent,0.4309,-0.36562350591163223
10018,Malaysia,physical,8 | 9,1,TRUE,incongruent,0.4621,-0.335264031481295
10018,Malaysia,physical,1 | 2,1,TRUE,congruent,0.3675,-0.4347426565797863
10018,Malaysia,physical,4 | 3,1,TRUE,congruent,0.3964,-0.4018663541867623
10018,Malaysia,physical,2 | 1,1,TRUE,incongruent,0.5761,-0.23950212477347338
10018,Malaysia,physical,7 | 9,2,TRUE,incongruent,0.4749,-0.32339783041798165
10018,Malaysia,physical,1 | 2,1,TRUE,incongruent,0.4921,-0.30794663496591923
10018,Malaysia,physical,9 | 7,2,TRUE,incongruent,0.4124,-0.38468134338852106
10018,Malaysia,physical,8 | 3,5,TRUE,incongruent,0.4531,-0.3438059378208142
10018,Malaysia,physical,8 | 6,2,TRUE,incongruent,0.3942,-0.4042833800565756
10018,Malaysia,physical,9 | 8,1,TRUE,incongruent,0.4268,-0.3697755892475677
10018,Malaysia,physical,3 | 8,5,TRUE,congruent,0.3682,-0.43391621583200407
10018,Malaysia,physical,3 | 1,2,FALSE,incongruent,0.4163,-0.3805935891132226
10018,Malaysia,physical,4 | 9,5,TRUE,incongruent,0.4103,-0.3868984830330874
10018,Malaysia,physical,1 | 6,5,TRUE,congruent,0.4292,-0.3673402867060865
10018,Malaysia,physical,2 | 7,5,TRUE,incongruent,0.3787,-0.4217046948791738
10019,Malaysia,physical,6 | 8,2,TRUE,incongruent,0.9481,-0.023145853423781098
10019,Malaysia,physical,9 | 4,5,TRUE,incongruent,0.5977,-0.2235167441663184
10019,Malaysia,physical,7 | 2,5,TRUE,incongruent,0.5006,-0.30050915472779555
10019,Malaysia,physical,9 | 7,2,TRUE,congruent,0.4643,-0.33320131633382594
10019,Malaysia,physical,7 | 6,1,TRUE,congruent,0.7033,-0.15285938258659376
10019,Malaysia,physical,8 | 3,5,TRUE,congruent,0.4712,-0.32679471822095474
10019,Malaysia,physical,1 | 2,1,TRUE,congruent,0.4808,-0.3180355410053169
10019,Malaysia,physical,6 | 7,1,TRUE,congruent,0.3803,-0.4198736745884175
10019,Malaysia,physical,2 | 4,2,TRUE,congruent,0.409,-0.38827669199265824
10019,Malaysia,physical,9 | 8,1,TRUE,congruent,0.3981,-0.40000782241590205
10019,Malaysia,physical,2 | 7,5,TRUE,congruent,0.3233,-0.490394295388444
10019,Malaysia,physical,6 | 1,5,TRUE,congruent,0.35,-0.4559319556497244
10019,Malaysia,physical,3 | 4,1,TRUE,incongruent,0.3971,-0.401100112936117
10019,Malaysia,physical,6 | 8,2,TRUE,congruent,1.035,0.014940349792936524
10019,Malaysia,physical,1 | 2,1,TRUE,incongruent,0.3889,-0.4101620568525402
10019,Malaysia,physical,3 | 4,1,TRUE,congruent,0.3157,-0.5007254181077827
10019,Malaysia,physical,4 | 3,1,TRUE,congruent,0.3629,-0.4402130317994435
10019,Malaysia,physical,3 | 1,2,TRUE,congruent,0.4744,-0.3238553196437938
10019,Malaysia,physical,1 | 3,2,TRUE,incongruent,0.5526,-0.25758911941950746
10019,Malaysia,physical,4 | 2,2,TRUE,incongruent,0.4561,-0.3409399277590617
10019,Malaysia,physical,2 | 4,2,TRUE,incongruent,0.3898,-0.4091581652183974
10019,Malaysia,physical,9 | 4,5,TRUE,congruent,0.4208,-0.37592426885431734
10019,Malaysia,physical,4 | 2,2,TRUE,congruent,0.3507,-0.45506423411849745
10019,Malaysia,physical,2 | 1,1,TRUE,incongruent,0.4307,-0.3658251282373999
10019,Malaysia,physical,9 | 8,1,TRUE,incongruent,0.366,-0.43651891460558934
10019,Malaysia,physical,1 | 6,5,TRUE,congruent,0.358,-0.44611697335612566
10019,Malaysia,physical,1 | 3,2,TRUE,congruent,0.2851,-0.54500278269054
10019,Malaysia,physical,3 | 8,5,TRUE,incongruent,0.6857,-0.16386585053462518
10019,Malaysia,physical,4 | 3,1,TRUE,incongruent,0.4448,-0.351835221425999
10019,Malaysia,physical,7 | 2,5,TRUE,congruent,0.4409,-0.3556599011736774
10019,Malaysia,physical,6 | 1,5,FALSE,incongruent,0.3594,-0.444421927227045
10019,Malaysia,physical,4 | 9,5,TRUE,incongruent,0.6345,-0.19756837356927645
10019,Malaysia,physical,8 | 6,2,TRUE,congruent,0.3839,-0.415781887882595
10019,Malaysia,physical,8 | 3,5,TRUE,incongruent,0.4042,-0.3934036908207148
10019,Malaysia,physical,8 | 6,2,TRUE,incongruent,0.4266,-0.36997914888659006
10019,Malaysia,physical,2 | 1,1,TRUE,congruent,0.3983,-0.399789693590672
10019,Malaysia,physical,1 | 6,5,TRUE,incongruent,0.4178,-0.3790315643557102
10019,Malaysia,physical,3 | 1,2,TRUE,incongruent,0.4545,-0.34246611244201375
10019,Malaysia,physical,3 | 8,5,TRUE,congruent,0.408,-0.3893398369101201
10019,Malaysia,physical,7 | 9,2,TRUE,congruent,0.5508,-0.259006068415114
10019,Malaysia,physical,2 | 7,5,FALSE,incongruent,0.2948,-0.5304725208129861
10019,Malaysia,physical,4 | 9,5,TRUE,congruent,0.4532,-0.3437100988086404
10019,Malaysia,physical,8 | 9,1,TRUE,incongruent,0.3591,-0.4447845948739269
10019,Malaysia,physical,6 | 7,1,TRUE,incongruent,0.4841,-0.31506491735911035
10019,Malaysia,physical,9 | 7,2,TRUE,incongruent,0.3947,-0.4037328736044847
10019,Malaysia,physical,7 | 6,1,TRUE,incongruent,0.4859,-0.31345310093699374
10019,Malaysia,physical,7 | 9,2,TRUE,incongruent,0.5423,-0.26576039556454495
10019,Malaysia,physical,8 | 9,1,TRUE,congruent,0.4851,-0.3141687253739364
10020,Malaysia,physical,7 | 9,2,TRUE,incongruent,0.92490000000000006,-0.03390522055382928
10020,Malaysia,physical,2 | 7,5,TRUE,incongruent,0.7148,-0.14581545616639338
10020,Malaysia,physical,9 | 7,2,TRUE,congruent,0.5069,-0.2950777087765982
10020,Malaysia,physical,3 | 4,1,TRUE,incongruent,0.5318,-0.27425166700445175
10020,Malaysia,physical,9 | 4,5,TRUE,incongruent,0.4897,-0.31006989598178186
10020,Malaysia,physical,8 | 3,5,TRUE,incongruent,0.4317,-0.3648179513437324
10020,Malaysia,physical,8 | 6,2,TRUE,incongruent,0.4985,-0.30233483735232547
10020,Malaysia,physical,3 | 4,1,TRUE,congruent,0.4887,-0.31095766097182814
10020,Malaysia,physical,7 | 9,2,TRUE,congruent,0.4332,-0.3633115520467173
10020,Malaysia,physical,7 | 6,1,TRUE,incongruent,0.989,-0.004803708402820599
10020,Malaysia,physical,2 | 7,5,TRUE,congruent,0.6807,-0.1670442493954016
10020,Malaysia,physical,4 | 2,2,TRUE,congruent,0.4731,-0.3250470519514347
10020,Malaysia,physical,9 | 4,5,TRUE,congruent,0.5317,-0.27433333968582146
10020,Malaysia,physical,9 | 7,2,TRUE,incongruent,0.4311,-0.3654219771461119
10020,Malaysia,physical,7 | 2,5,TRUE,congruent,0.433,-0.36351210364663455
10020,Malaysia,physical,4 | 2,2,TRUE,incongruent,0.558,-0.25336580106242124
10020,Malaysia,physical,4 | 9,5,TRUE,congruent,0.5375,-0.26962153141235706
10020,Malaysia,physical,8 | 9,1,TRUE,congruent,0.5206,-0.2834958362267831
10020,Malaysia,physical,6 | 8,2,TRUE,incongruent,0.4742,-0.32403845035783063
10020,Malaysia,physical,3 | 1,2,TRUE,incongruent,0.6194,-0.20802879897923207
10020,Malaysia,physical,4 | 3,1,TRUE,congruent,0.4653,-0.33226694746673263
10020,Malaysia,physical,6 | 8,2,TRUE,congruent,0.4684,-0.3293831135996745
10020,Malaysia,physical,6 | 1,5,TRUE,incongruent,1.2396,0.09328156756724541
10020,Malaysia,physical,2 | 1,1,TRUE,congruent,0.4905,-0.3093609882840327
10020,Malaysia,physical,4 | 9,5,TRUE,incongruent,0.5304,-0.2753964846032833
10020,Malaysia,physical,6 | 1,5,TRUE,congruent,0.4655,-0.33208031468263854
10020,Malaysia,physical,9 | 8,1,TRUE,incongruent,1.3082,0.11667414479594655
10020,Malaysia,physical,2 | 1,1,TRUE,incongruent,0.716,-0.14508697769214446
10020,Malaysia,physical,1 | 3,2,TRUE,congruent,0.4366,-0.35991626862687964
10020,Malaysia,physical,1 | 3,2,FALSE,incongruent,0.424,-0.37263414340726736
10020,Malaysia,physical,8 | 3,5,TRUE,congruent,0.5818,-0.23522628308895963
10020,Malaysia,physical,9 | 8,1,TRUE,congruent,0.531,-0.2749054789185309
10020,Malaysia,physical,1 | 2,1,TRUE,incongruent,0.5572,-0.2539888922480741
10020,Malaysia,physical,8 | 9,1,TRUE,incongruent,0.4843,-0.3148855309534606
10020,Malaysia,physical,3 | 1,2,TRUE,congruent,0.4499,-0.34688400683443316
10020,Malaysia,physical,6 | 7,1,TRUE,congruent,0.509,-0.29328221766324125
10020,Malaysia,physical,2 | 4,2,TRUE,incongruent,0.4207,-0.3760274879830036
10020,Malaysia,physical,6 | 7,1,TRUE,incongruent,0.5473,-0.26177455185749493
10020,Malaysia,physical,1 | 6,5,TRUE,incongruent,0.5317,-0.27433333968582146
10020,Malaysia,physical,3 | 8,5,TRUE,incongruent,1.0694,0.02914017976432177
10020,Malaysia,physical,4 | 3,1,TRUE,incongruent,0.4883,-0.31131327571587647
10020,Malaysia,physical,1 | 2,1,TRUE,congruent,1.0586,0.024731889655249053
10020,Malaysia,physical,7 | 6,1,TRUE,congruent,0.4247,-0.3719177390093205
10020,Malaysia,physical,8 | 6,2,TRUE,congruent,0.6936,-0.15889091553184612
10020,Malaysia,physical,7 | 2,5,TRUE,incongruent,0.8821,-0.05448217792216038
10020,Malaysia,physical,3 | 8,5,TRUE,congruent,0.6318,-0.19942037843086982
10020,Malaysia,physical,1 | 6,5,TRUE,congruent,0.5808,-0.23597339230796271
10020,Malaysia,physical,2 | 4,2,TRUE,congruent,0.5092,-0.29311160501838224
10021,Malaysia,physical,3 | 8,5,TRUE,congruent,0.643,-0.1917890270757779
10021,Malaysia,physical,3 | 4,1,TRUE,incongruent,0.754,-0.12262865413022594
10021,Malaysia,physical,2 | 1,1,TRUE,congruent,0.602,-0.22040350874217546
10021,Malaysia,physical,4 | 2,2,TRUE,incongruent,0.579,-0.23732143627256383
10021,Malaysia,physical,8 | 3,5,TRUE,incongruent,0.629,-0.20134935455473107
10021,Malaysia,physical,3 | 1,2,TRUE,congruent,0.579,-0.23732143627256383
10021,Malaysia,physical,3 | 4,1,TRUE,congruent,0.581,-0.2358238676096693
10021,Malaysia,physical,9 | 4,5,TRUE,congruent,1.044,0.01870049866624337
10021,Malaysia,physical,4 | 9,5,TRUE,incongruent,0.744,-0.1284270644541213
10021,Malaysia,physical,3 | 1,2,TRUE,incongruent,0.732,-0.13548891894160814
10021,Malaysia,physical,8 | 9,1,TRUE,incongruent,0.706,-0.15119529894819625
10021,Malaysia,physical,2 | 1,1,TRUE,incongruent,0.693,-0.1592667653881933
10021,Malaysia,physical,6 | 7,1,TRUE,incongruent,0.793,-0.10072681268239618
10021,Malaysia,physical,7 | 2,5,TRUE,congruent,0.693,-0.1592667653881933
10021,Malaysia,physical,7 | 2,5,TRUE,incongruent,0.597,-0.22402566887063094
10021,Malaysia,physical,7 | 6,1,TRUE,incongruent,0.667,-0.17587416608345102
10021,Malaysia,physical,4 | 2,2,TRUE,congruent,0.862,-0.06449273417528721
10021,Malaysia,physical,8 | 3,5,TRUE,congruent,0.735,-0.1337126609158051
10021,Malaysia,physical,2 | 4,2,TRUE,congruent,0.636,-0.19654288435158612
10021,Malaysia,physical,9 | 7,2,TRUE,incongruent,0.628,-0.20204035626280387
10021,Malaysia,physical,8 | 6,2,TRUE,congruent,0.599,-0.22257317761068865
10021,Malaysia,physical,1 | 3,2,TRUE,congruent,0.632,-0.19928292171761497
10021,Malaysia,physical,9 | 8,1,TRUE,incongruent,0.967,-0.014573525916998339
10021,Malaysia,physical,7 | 9,2,TRUE,incongruent,0.715,-0.1456939581989194
10021,Malaysia,physical,7 | 6,1,TRUE,congruent,0.697,-0.1567672219019906
10021,Malaysia,physical,1 | 2,1,TRUE,incongruent,0.583,-0.23433144524098595
10021,Malaysia,physical,1 | 6,5,TRUE,incongruent,0.56,-0.25181197299379954
10021,Malaysia,physical,4 | 3,1,TRUE,incongruent,0.684,-0.16494389827988373
10021,Malaysia,physical,8 | 6,2,TRUE,incongruent,0.595,-0.22548303427145044
10021,Malaysia,physical,6 | 1,5,TRUE,incongruent,0.679,-0.1681302257194983
10021,Malaysia,physical,2 | 4,2,TRUE,incongruent,0.61,-0.21467016498923297
10021,Malaysia,physical,4 | 3,1,TRUE,congruent,0.579,-0.23732143627256383
10021,Malaysia,physical,2 | 7,5,TRUE,congruent,0.58,-0.23657200643706275
10021,Malaysia,physical,9 | 8,1,TRUE,congruent,0.584,-0.23358715288760054
10021,Malaysia,physical,6 | 7,1,TRUE,congruent,0.566,-0.24718356881172862
10021,Malaysia,physical,8 | 9,1,TRUE,congruent,0.58,-0.23657200643706275
10021,Malaysia,physical,6 | 1,5,TRUE,congruent,0.647,-0.1890957193312996
10021,Malaysia,physical,2 | 7,5,TRUE,incongruent,1.013,0.005609445360280386
10021,Malaysia,physical,7 | 9,2,TRUE,congruent,0.819,-0.08671609823958155
10021,Malaysia,physical,4 | 9,5,TRUE,congruent,0.931,-0.031050319018657353
10021,Malaysia,physical,1 | 2,1,TRUE,congruent,0.697,-0.1567672219019906
10021,Malaysia,physical,9 | 7,2,TRUE,congruent,0.653,-0.18508681872492605
10021,Malaysia,physical,1 | 3,2,TRUE,incongruent,0.911,-0.040481623027001735
10021,Malaysia,physical,3 | 8,5,TRUE,incongruent,0.979,-0.009217308196862183
10021,Malaysia,physical,9 | 4,5,TRUE,incongruent,0.594,-0.22621355501880647
10021,Malaysia,physical,6 | 8,2,TRUE,incongruent,0.951,-0.02181948306258609
10021,Malaysia,physical,6 | 8,2,TRUE,congruent,0.746,-0.1272611725273312
10021,Malaysia,physical,1 | 6,5,TRUE,congruent,0.531,-0.2749054789185309
10022,Malaysia,physical,6 | 1,5,TRUE,congruent,0.5562,-0.25476901547185926
10022,Malaysia,physical,6 | 8,2,TRUE,incongruent,1.2455,0.09534373187252533
10022,Malaysia,physical,9 | 4,5,TRUE,congruent,1.2433,0.09457593364924907
10022,Malaysia,physical,8 | 9,1,TRUE,incongruent,0.6907,-0.16071054399385307
10022,Malaysia,physical,1 | 6,5,TRUE,congruent,0.5097,-0.2926853664112919
10022,Malaysia,physical,6 | 1,5,TRUE,incongruent,0.7453,-0.1276688787697494
10022,Malaysia,physical,2 | 4,2,TRUE,incongruent,0.4721,-0.32596599956874506
10022,Malaysia,physical,7 | 2,5,TRUE,congruent,0.5179,-0.28575408898210597
10022,Malaysia,physical,6 | 7,1,TRUE,congruent,0.6935,-0.15895353459069633
10022,Malaysia,physical,7 | 9,2,TRUE,incongruent,0.8255,-0.08328292240118755
10022,Malaysia,physical,3 | 4,1,TRUE,congruent,0.6554,-0.183493562953643
10022,Malaysia,physical,4 | 9,5,TRUE,incongruent,0.5314,-0.2745784499257413
10022,Malaysia,physical,3 | 4,1,TRUE,incongruent,0.5723,-0.24237625409161093
10022,Malaysia,physical,2 | 1,1,TRUE,congruent,0.5653,-0.2477210145398813
10022,Malaysia,physical,4 | 2,2,TRUE,incongruent,0.79,-0.10237290870955855
10022,Malaysia,physical,7 | 6,1,TRUE,incongruent,0.7456,-0.12749410065407502
10022,Malaysia,physical,3 | 8,5,TRUE,incongruent,0.5592,-0.252432837262375
10022,Malaysia,physical,2 | 4,2,TRUE,congruent,0.5609,-0.2511145599904833
10022,Malaysia,physical,7 | 6,1,TRUE,congruent,0.6101,-0.21459897500761252
10022,Malaysia,physical,2 | 7,5,TRUE,congruent,0.5766,-0.239125361947811
10022,Malaysia,physical,1 | 3,2,TRUE,congruent,0.6098,-0.2148125799706381
